CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
89060.0,39.0,Female,54.0,5.0,2.0,25.0,Premium,Quarterly,187.0,13.0,1.0
294993.0,25.0,Male,35.0,1.0,0.0,13.0,Premium,Annual,773.38,13.0,0.0
165621.0,53.0,Male,50.0,30.0,10.0,12.0,Premium,Quarterly,424.0,30.0,1.0
7962.0,39.0,Male,57.0,18.0,5.0,9.0,Standard,Annual,893.0,26.0,1.0
224618.0,53.0,Female,52.0,3.0,5.0,9.0,Standard,Annual,489.01,2.0,1.0
152453.0,32.0,Female,26.0,6.0,3.0,27.0,Premium,Annual,753.0,8.0,1.0
180043.0,32.0,Female,58.0,4.0,1.0,8.0,Standard,Monthly,817.0,15.0,1.0
42166.0,54.0,Male,13.0,25.0,0.0,9.0,Basic,Quarterly,162.0,3.0,1.0
98377.0,42.0,Female,1.0,11.0,10.0,13.0,Standard,Quarterly,288.0,30.0,1.0
339208.0,29.0,Female,8.0,13.0,2.0,17.0,Basic,Quarterly,943.09,15.0,0.0
311012.0,39.0,Male,15.0,13.0,0.0,8.0,Basic,Quarterly,857.13,6.0,0.0
322811.0,38.0,Female,58.0,29.0,0.0,10.0,Premium,Quarterly,998.68,14.0,0.0
124048.0,20.0,Female,13.0,4.0,0.0,27.0,Premium,Monthly,699.0,24.0,1.0
77191.0,57.0,Male,6.0,7.0,2.0,19.0,Standard,Quarterly,618.0,30.0,1.0
45389.0,46.0,Female,51.0,7.0,8.0,2.0,Standard,Annual,143.0,23.0,1.0
414644.0,21.0,Female,58.0,29.0,1.0,3.0,Basic,Quarterly,640.31,15.0,0.0
85576.0,26.0,Female,35.0,4.0,5.0,26.0,Premium,Monthly,884.0,16.0,1.0
356880.0,46.0,Female,18.0,17.0,4.0,10.0,Premium,Quarterly,898.38,13.0,0.0
319620.0,38.0,Male,59.0,20.0,0.0,10.0,Standard,Quarterly,848.23,24.0,0.0
228600.0,44.0,Female,16.0,4.0,4.0,21.0,Premium,Monthly,707.72,22.0,1.0
144641.0,23.0,Female,46.0,20.0,5.0,11.0,Basic,Annual,350.0,13.0,1.0
108822.0,54.0,Female,36.0,7.0,7.0,8.0,Standard,Quarterly,516.0,21.0,1.0
151521.0,46.0,Male,54.0,11.0,4.0,28.0,Basic,Quarterly,533.0,6.0,1.0
125097.0,51.0,Male,30.0,9.0,0.0,23.0,Basic,Monthly,657.0,12.0,1.0
203218.0,20.0,Female,35.0,2.0,10.0,23.0,Standard,Annual,812.0,15.0,1.0
96090.0,29.0,Female,22.0,20.0,6.0,17.0,Standard,Annual,749.0,17.0,1.0
324957.0,49.0,Male,1.0,2.0,2.0,12.0,Standard,Annual,809.81,14.0,0.0
295692.0,32.0,Male,55.0,5.0,3.0,3.0,Standard,Quarterly,726.56,23.0,0.0
227957.0,30.0,Female,56.0,4.0,10.0,26.0,Standard,Monthly,435.25,7.0,1.0
119862.0,65.0,Male,35.0,26.0,7.0,16.0,Standard,Quarterly,629.0,6.0,1.0
356344.0,48.0,Male,16.0,16.0,2.0,2.0,Standard,Quarterly,564.57,18.0,0.0
255412.0,28.0,Female,3.0,15.0,7.0,4.0,Premium,Quarterly,205.07,1.0,1.0
20677.0,19.0,Female,59.0,16.0,2.0,9.0,Premium,Quarterly,729.0,26.0,1.0
165261.0,19.0,Female,16.0,30.0,3.0,29.0,Basic,Monthly,586.0,12.0,1.0
326034.0,41.0,Male,36.0,16.0,3.0,18.0,Standard,Annual,771.48,17.0,0.0
321126.0,23.0,Male,48.0,17.0,2.0,4.0,Basic,Quarterly,598.05,5.0,0.0
382086.0,40.0,Male,10.0,4.0,4.0,0.0,Premium,Quarterly,584.06,3.0,0.0
44961.0,57.0,Female,40.0,18.0,9.0,26.0,Premium,Quarterly,517.0,22.0,1.0
339944.0,22.0,Male,55.0,24.0,0.0,12.0,Standard,Quarterly,964.62,20.0,0.0
238695.0,51.0,Male,53.0,4.0,0.0,8.0,Basic,Quarterly,338.02,10.0,1.0
275417.0,30.0,Female,53.0,9.0,1.0,8.0,Premium,Quarterly,658.03,4.0,0.0
363791.0,30.0,Male,28.0,2.0,0.0,7.0,Premium,Annual,842.9,6.0,0.0
177677.0,44.0,Female,28.0,5.0,3.0,24.0,Premium,Monthly,636.0,17.0,1.0
182023.0,44.0,Male,1.0,12.0,2.0,9.0,Standard,Annual,592.0,19.0,0.0
256225.0,65.0,Female,34.0,1.0,6.0,7.0,Premium,Monthly,824.68,22.0,1.0
15211.0,28.0,Male,33.0,16.0,9.0,11.0,Standard,Quarterly,215.0,8.0,1.0
290221.0,38.0,Male,34.0,27.0,1.0,9.0,Basic,Annual,678.11,7.0,0.0
305508.0,42.0,Female,22.0,11.0,1.0,19.0,Premium,Annual,755.27,13.0,0.0
175956.0,56.0,Female,27.0,5.0,8.0,11.0,Premium,Monthly,919.0,27.0,1.0
186151.0,62.0,Female,6.0,20.0,6.0,11.0,Basic,Quarterly,362.0,24.0,1.0
186017.0,60.0,Female,51.0,8.0,7.0,9.0,Premium,Monthly,545.0,28.0,1.0
125150.0,42.0,Male,56.0,22.0,9.0,15.0,Standard,Annual,550.0,15.0,1.0
124368.0,65.0,Female,24.0,9.0,9.0,16.0,Standard,Quarterly,717.0,4.0,1.0
413327.0,39.0,Male,45.0,13.0,3.0,18.0,Basic,Annual,869.69,28.0,0.0
434002.0,32.0,Male,23.0,13.0,1.0,20.0,Standard,Annual,588.78,2.0,0.0
257884.0,20.0,Female,10.0,14.0,1.0,28.0,Premium,Monthly,809.53,28.0,1.0
316188.0,22.0,Female,35.0,18.0,1.0,8.0,Basic,Annual,517.62,2.0,0.0
263877.0,25.0,Male,45.0,9.0,2.0,12.0,Basic,Quarterly,525.6,22.0,0.0
215922.0,19.0,Female,21.0,24.0,0.0,9.0,Standard,Monthly,309.4,3.0,1.0
131000.0,20.0,Male,47.0,29.0,2.0,20.0,Premium,Monthly,928.0,11.0,1.0
165276.0,19.0,Male,16.0,18.0,0.0,1.0,Premium,Quarterly,219.0,26.0,1.0
252341.0,62.0,Male,13.0,24.0,9.0,24.0,Standard,Quarterly,382.23,2.0,1.0
413491.0,41.0,Male,14.0,23.0,0.0,8.0,Premium,Annual,558.13,15.0,0.0
36400.0,19.0,Female,48.0,17.0,1.0,23.0,Premium,Monthly,756.0,10.0,1.0
202650.0,32.0,Male,11.0,17.0,6.0,7.0,Standard,Quarterly,923.0,15.0,1.0
376488.0,50.0,Male,42.0,16.0,4.0,10.0,Premium,Annual,734.28,16.0,0.0
272752.0,40.0,Male,35.0,6.0,1.0,4.0,Standard,Annual,748.73,19.0,0.0
319717.0,43.0,Male,31.0,8.0,0.0,20.0,Standard,Annual,860.83,2.0,0.0
326930.0,18.0,Male,23.0,26.0,0.0,15.0,Standard,Quarterly,797.68,28.0,0.0
341089.0,33.0,Female,32.0,12.0,1.0,15.0,Basic,Annual,864.57,8.0,0.0
170462.0,40.0,Female,6.0,28.0,7.0,23.0,Standard,Quarterly,371.0,8.0,1.0
352014.0,42.0,Male,13.0,10.0,3.0,10.0,Standard,Annual,614.42,17.0,0.0
250119.0,46.0,Male,28.0,18.0,8.0,21.0,Standard,Annual,778.5,8.0,1.0
338338.0,26.0,Male,17.0,11.0,1.0,6.0,Basic,Quarterly,885.4,5.0,0.0
442694.0,49.0,Male,35.0,18.0,0.0,12.0,Basic,Annual,670.06,30.0,0.0
136372.0,27.0,Male,34.0,11.0,5.0,27.0,Basic,Annual,815.0,25.0,1.0
4900.0,49.0,Male,4.0,16.0,0.0,12.0,Standard,Monthly,390.0,1.0,1.0
79096.0,24.0,Male,53.0,30.0,4.0,23.0,Basic,Annual,230.0,3.0,1.0
32088.0,19.0,Male,20.0,19.0,5.0,24.0,Basic,Annual,496.0,30.0,1.0
67682.0,60.0,Female,38.0,3.0,3.0,19.0,Basic,Monthly,688.0,28.0,1.0
58251.0,35.0,Female,17.0,5.0,10.0,28.0,Standard,Monthly,822.0,5.0,1.0
68503.0,41.0,Male,15.0,2.0,2.0,12.0,Basic,Quarterly,787.0,23.0,1.0
312868.0,31.0,Male,32.0,5.0,0.0,11.0,Basic,Quarterly,522.06,1.0,0.0
174740.0,53.0,Female,33.0,15.0,10.0,5.0,Basic,Monthly,189.0,24.0,1.0
374042.0,43.0,Male,46.0,15.0,4.0,1.0,Standard,Quarterly,936.72,10.0,0.0
242290.0,34.0,Male,15.0,27.0,6.0,20.0,Standard,Annual,640.18,22.0,1.0
128199.0,65.0,Female,60.0,5.0,2.0,18.0,Standard,Quarterly,955.0,10.0,1.0
65131.0,33.0,Female,17.0,20.0,1.0,30.0,Standard,Quarterly,884.0,12.0,1.0
14646.0,35.0,Male,18.0,3.0,7.0,26.0,Standard,Quarterly,437.0,13.0,1.0
415289.0,42.0,Male,8.0,1.0,1.0,17.0,Premium,Quarterly,725.82,24.0,0.0
374662.0,47.0,Female,32.0,4.0,1.0,12.0,Standard,Annual,723.6,7.0,0.0
401835.0,41.0,Male,19.0,14.0,4.0,18.0,Basic,Quarterly,935.02,22.0,0.0
73119.0,46.0,Male,40.0,4.0,9.0,12.0,Standard,Annual,589.0,28.0,1.0
236127.0,39.0,Male,36.0,4.0,8.0,26.0,Premium,Quarterly,356.03,29.0,1.0
74898.0,22.0,Female,12.0,10.0,5.0,0.0,Basic,Annual,758.0,8.0,1.0
165866.0,38.0,Male,13.0,23.0,7.0,26.0,Basic,Monthly,261.0,21.0,1.0
391175.0,40.0,Male,55.0,6.0,3.0,0.0,Premium,Quarterly,674.12,21.0,0.0
201876.0,46.0,Female,38.0,19.0,7.0,1.0,Standard,Annual,177.0,8.0,1.0
397766.0,38.0,Female,57.0,2.0,0.0,8.0,Standard,Quarterly,709.35,5.0,0.0
200880.0,37.0,Female,26.0,27.0,0.0,7.0,Premium,Annual,487.0,8.0,1.0
320554.0,30.0,Female,8.0,2.0,1.0,20.0,Standard,Quarterly,867.41,6.0,0.0
169672.0,21.0,Male,36.0,30.0,10.0,30.0,Standard,Monthly,383.0,1.0,1.0
33880.0,50.0,Female,56.0,10.0,7.0,9.0,Premium,Monthly,613.0,11.0,1.0
42669.0,51.0,Female,55.0,18.0,8.0,10.0,Premium,Monthly,404.0,24.0,1.0
212600.0,63.0,Male,46.0,27.0,2.0,14.0,Standard,Annual,549.19,5.0,1.0
8437.0,56.0,Male,4.0,16.0,4.0,1.0,Premium,Monthly,322.0,14.0,1.0
406655.0,35.0,Female,59.0,10.0,3.0,4.0,Premium,Quarterly,583.21,15.0,0.0
224034.0,18.0,Female,49.0,14.0,3.0,4.0,Basic,Annual,379.2,11.0,1.0
14369.0,40.0,Female,58.0,2.0,5.0,4.0,Basic,Monthly,582.0,13.0,1.0
375300.0,22.0,Female,20.0,17.0,1.0,2.0,Standard,Annual,966.34,3.0,0.0
416255.0,30.0,Male,36.0,22.0,0.0,15.0,Basic,Annual,954.37,30.0,0.0
247993.0,58.0,Female,2.0,17.0,5.0,9.0,Basic,Annual,305.0,19.0,1.0
318932.0,45.0,Male,42.0,19.0,1.0,5.0,Basic,Annual,610.13,2.0,0.0
223811.0,34.0,Female,53.0,5.0,6.0,1.0,Standard,Quarterly,974.82,21.0,1.0
433675.0,32.0,Female,10.0,15.0,0.0,5.0,Standard,Quarterly,732.72,4.0,0.0
75100.0,20.0,Female,7.0,18.0,6.0,9.0,Basic,Quarterly,277.0,6.0,1.0
220892.0,50.0,Male,19.0,12.0,3.0,24.0,Standard,Annual,167.82,1.0,1.0
275650.0,39.0,Female,50.0,7.0,2.0,8.0,Standard,Quarterly,854.1,7.0,0.0
97017.0,47.0,Female,56.0,3.0,5.0,20.0,Standard,Quarterly,609.0,16.0,1.0
290867.0,40.0,Male,32.0,5.0,0.0,12.0,Premium,Annual,942.83,5.0,0.0
406822.0,26.0,Male,48.0,23.0,2.0,2.0,Standard,Annual,870.05,6.0,0.0
447388.0,45.0,Male,55.0,10.0,1.0,20.0,Basic,Quarterly,801.53,10.0,0.0
302231.0,24.0,Male,30.0,26.0,2.0,9.0,Standard,Annual,986.74,5.0,0.0
95248.0,24.0,Female,14.0,7.0,5.0,10.0,Basic,Quarterly,751.0,16.0,1.0
200849.0,52.0,Male,42.0,23.0,2.0,20.0,Basic,Quarterly,432.0,9.0,1.0
359693.0,28.0,Male,6.0,6.0,0.0,11.0,Standard,Annual,852.26,22.0,0.0
144173.0,51.0,Male,23.0,12.0,10.0,16.0,Standard,Quarterly,930.0,20.0,1.0
152304.0,43.0,Male,5.0,6.0,2.0,25.0,Premium,Annual,771.0,16.0,1.0
341005.0,40.0,Male,29.0,16.0,3.0,14.0,Premium,Quarterly,600.53,5.0,0.0
43189.0,50.0,Female,15.0,24.0,3.0,6.0,Premium,Annual,368.0,10.0,1.0
104707.0,51.0,Male,37.0,24.0,2.0,6.0,Standard,Annual,266.0,23.0,1.0
152698.0,37.0,Female,49.0,17.0,10.0,5.0,Basic,Monthly,749.0,9.0,1.0
378025.0,50.0,Female,32.0,5.0,0.0,20.0,Basic,Annual,721.03,7.0,0.0
374072.0,27.0,Female,30.0,24.0,2.0,20.0,Basic,Quarterly,606.79,1.0,0.0
389232.0,43.0,Male,38.0,16.0,0.0,2.0,Premium,Annual,671.55,11.0,0.0
140332.0,43.0,Female,49.0,3.0,3.0,6.0,Standard,Annual,550.0,16.0,1.0
316095.0,25.0,Male,5.0,3.0,2.0,12.0,Premium,Quarterly,643.02,15.0,0.0
232588.0,46.0,Male,36.0,15.0,10.0,11.0,Premium,Quarterly,221.96,15.0,1.0
48640.0,20.0,Female,36.0,15.0,8.0,6.0,Standard,Quarterly,985.0,3.0,1.0
78475.0,20.0,Female,27.0,5.0,3.0,7.0,Standard,Annual,734.0,9.0,1.0
38093.0,38.0,Male,43.0,14.0,8.0,21.0,Standard,Monthly,953.0,23.0,1.0
213411.0,35.0,Male,46.0,1.0,1.0,26.0,Premium,Quarterly,291.27,12.0,1.0
232226.0,18.0,Female,38.0,24.0,5.0,20.0,Basic,Quarterly,889.0,15.0,1.0
292556.0,43.0,Male,39.0,4.0,0.0,12.0,Standard,Quarterly,803.48,29.0,0.0
130339.0,56.0,Male,43.0,29.0,3.0,24.0,Standard,Quarterly,253.0,6.0,1.0
268560.0,38.0,Male,36.0,20.0,1.0,18.0,Standard,Annual,561.69,18.0,0.0
375113.0,35.0,Male,60.0,20.0,0.0,1.0,Premium,Annual,899.17,19.0,0.0
3398.0,54.0,Female,40.0,11.0,3.0,13.0,Basic,Monthly,939.0,11.0,1.0
310917.0,40.0,Female,2.0,14.0,0.0,8.0,Premium,Annual,724.51,7.0,0.0
424662.0,48.0,Male,25.0,30.0,4.0,5.0,Standard,Quarterly,956.28,26.0,0.0
285660.0,42.0,Female,48.0,1.0,4.0,9.0,Basic,Annual,577.59,1.0,0.0
351518.0,28.0,Male,23.0,13.0,2.0,19.0,Basic,Quarterly,976.85,2.0,0.0
163323.0,57.0,Female,41.0,4.0,0.0,6.0,Standard,Monthly,260.0,19.0,1.0
230256.0,45.0,Female,14.0,22.0,0.0,19.0,Basic,Monthly,275.75,20.0,1.0
402726.0,46.0,Male,18.0,11.0,0.0,4.0,Premium,Annual,963.38,27.0,0.0
330784.0,42.0,Male,53.0,29.0,1.0,1.0,Premium,Quarterly,798.82,6.0,0.0
125095.0,64.0,Female,31.0,14.0,4.0,13.0,Standard,Annual,301.0,1.0,1.0
162068.0,61.0,Male,4.0,12.0,10.0,18.0,Premium,Monthly,965.0,13.0,1.0
156028.0,31.0,Female,17.0,23.0,0.0,11.0,Premium,Quarterly,318.0,28.0,1.0
111085.0,29.0,Female,41.0,21.0,9.0,9.0,Standard,Annual,334.0,20.0,1.0
90813.0,64.0,Female,25.0,2.0,0.0,7.0,Standard,Annual,870.0,30.0,1.0
184974.0,21.0,Male,51.0,30.0,6.0,9.0,Basic,Monthly,223.0,14.0,1.0
420246.0,38.0,Male,52.0,13.0,3.0,7.0,Basic,Quarterly,812.73,11.0,0.0
56433.0,53.0,Female,18.0,12.0,1.0,15.0,Basic,Annual,164.0,20.0,1.0
190748.0,28.0,Male,55.0,28.0,2.0,14.0,Basic,Quarterly,335.0,8.0,1.0
189760.0,22.0,Female,3.0,11.0,2.0,16.0,Premium,Monthly,507.0,10.0,1.0
59898.0,40.0,Male,27.0,4.0,10.0,22.0,Standard,Annual,309.0,7.0,1.0
341072.0,34.0,Male,3.0,3.0,2.0,1.0,Standard,Annual,875.87,14.0,0.0
217221.0,47.0,Male,19.0,9.0,10.0,5.0,Premium,Monthly,531.67,12.0,1.0
36184.0,50.0,Female,7.0,22.0,9.0,4.0,Standard,Quarterly,211.0,1.0,1.0
263321.0,22.0,Male,42.0,16.0,2.0,8.0,Premium,Annual,920.16,19.0,0.0
332948.0,46.0,Male,22.0,29.0,1.0,0.0,Standard,Quarterly,856.11,11.0,0.0
404284.0,32.0,Male,23.0,26.0,2.0,10.0,Premium,Quarterly,773.2,24.0,0.0
187482.0,27.0,Female,52.0,28.0,0.0,29.0,Basic,Monthly,706.0,22.0,1.0
238370.0,22.0,Male,34.0,18.0,4.0,30.0,Premium,Monthly,738.64,19.0,1.0
67050.0,61.0,Male,28.0,14.0,6.0,25.0,Basic,Monthly,523.0,8.0,1.0
410542.0,22.0,Male,42.0,4.0,0.0,18.0,Premium,Annual,768.45,24.0,0.0
24230.0,51.0,Female,18.0,4.0,4.0,30.0,Basic,Monthly,980.0,22.0,1.0
18950.0,46.0,Female,49.0,29.0,5.0,1.0,Standard,Annual,254.0,19.0,1.0
388935.0,25.0,Female,7.0,3.0,0.0,11.0,Standard,Quarterly,828.04,14.0,0.0
319873.0,26.0,Male,11.0,8.0,1.0,17.0,Standard,Annual,950.31,4.0,0.0
400553.0,22.0,Male,50.0,11.0,2.0,15.0,Basic,Quarterly,651.35,8.0,0.0
387373.0,49.0,Female,26.0,7.0,0.0,6.0,Premium,Annual,971.75,1.0,0.0
110140.0,19.0,Female,16.0,27.0,1.0,18.0,Basic,Monthly,201.0,20.0,1.0
145511.0,56.0,Male,4.0,24.0,8.0,15.0,Standard,Monthly,613.0,26.0,1.0
343820.0,18.0,Male,15.0,27.0,1.0,20.0,Basic,Quarterly,946.4,6.0,0.0
48516.0,36.0,Male,44.0,24.0,10.0,26.0,Premium,Monthly,733.0,22.0,1.0
413374.0,42.0,Male,42.0,12.0,4.0,13.0,Standard,Quarterly,548.76,4.0,0.0
290403.0,43.0,Male,12.0,27.0,1.0,4.0,Basic,Annual,572.64,21.0,0.0
174695.0,40.0,Female,46.0,18.0,7.0,0.0,Standard,Quarterly,576.0,29.0,1.0
429733.0,44.0,Female,1.0,27.0,4.0,5.0,Premium,Annual,992.75,5.0,0.0
315950.0,33.0,Male,32.0,2.0,2.0,19.0,Standard,Quarterly,986.18,20.0,0.0
416858.0,22.0,Female,28.0,6.0,2.0,2.0,Premium,Quarterly,942.36,6.0,0.0
423916.0,40.0,Male,35.0,21.0,2.0,19.0,Standard,Quarterly,884.23,19.0,0.0
155966.0,27.0,Female,58.0,1.0,9.0,4.0,Premium,Quarterly,328.0,5.0,1.0
324371.0,30.0,Female,53.0,26.0,2.0,11.0,Basic,Annual,986.35,3.0,0.0
316491.0,28.0,Female,32.0,9.0,2.0,3.0,Basic,Quarterly,994.02,4.0,0.0
176396.0,56.0,Male,5.0,29.0,7.0,10.0,Standard,Monthly,493.0,7.0,1.0
67312.0,50.0,Female,12.0,8.0,2.0,2.0,Standard,Monthly,953.0,5.0,1.0
183336.0,45.0,Female,11.0,16.0,8.0,17.0,Standard,Quarterly,498.0,7.0,1.0
147450.0,43.0,Male,33.0,16.0,6.0,26.0,Standard,Monthly,660.0,7.0,1.0
348598.0,36.0,Female,30.0,15.0,3.0,18.0,Standard,Quarterly,712.28,3.0,0.0
221299.0,53.0,Male,49.0,2.0,7.0,18.0,Basic,Monthly,157.25,5.0,1.0
433556.0,30.0,Male,55.0,10.0,2.0,11.0,Premium,Quarterly,858.72,16.0,0.0
365298.0,47.0,Male,22.0,23.0,0.0,2.0,Premium,Quarterly,887.59,16.0,0.0
207999.0,39.0,Female,20.0,24.0,4.0,25.0,Premium,Annual,454.14,5.0,1.0
230496.0,38.0,Female,48.0,22.0,7.0,12.0,Premium,Monthly,582.07,20.0,1.0
260862.0,39.0,Male,18.0,19.0,3.0,5.0,Premium,Quarterly,509.06,8.0,0.0
441853.0,48.0,Male,32.0,9.0,2.0,15.0,Premium,Annual,799.64,27.0,0.0
157392.0,40.0,Female,12.0,25.0,5.0,0.0,Premium,Quarterly,567.0,16.0,1.0
364572.0,32.0,Female,27.0,14.0,0.0,16.0,Standard,Annual,913.14,3.0,0.0
317156.0,41.0,Male,45.0,15.0,0.0,8.0,Standard,Annual,744.14,21.0,0.0
339984.0,44.0,Male,33.0,11.0,0.0,7.0,Standard,Annual,699.41,16.0,0.0
224054.0,26.0,Female,43.0,20.0,4.0,10.0,Standard,Monthly,608.89,15.0,1.0
253357.0,20.0,Male,6.0,7.0,7.0,17.0,Basic,Quarterly,981.71,3.0,1.0
262164.0,24.0,Male,60.0,13.0,2.0,20.0,Standard,Annual,982.09,11.0,0.0
291031.0,49.0,Male,37.0,17.0,4.0,11.0,Standard,Annual,504.18,4.0,0.0
160164.0,19.0,Female,59.0,15.0,5.0,24.0,Basic,Quarterly,492.0,27.0,1.0
208451.0,45.0,Female,8.0,13.0,4.0,23.0,Premium,Annual,611.38,11.0,1.0
232465.0,51.0,Female,21.0,17.0,3.0,10.0,Basic,Quarterly,912.43,20.0,1.0
135344.0,53.0,Male,22.0,30.0,4.0,7.0,Premium,Annual,564.0,26.0,1.0
147821.0,22.0,Male,32.0,12.0,2.0,21.0,Standard,Annual,411.0,5.0,1.0
104244.0,49.0,Female,11.0,22.0,9.0,26.0,Basic,Quarterly,798.0,9.0,1.0
440986.0,29.0,Male,41.0,5.0,0.0,18.0,Standard,Annual,554.87,15.0,0.0
35575.0,58.0,Female,42.0,10.0,1.0,7.0,Premium,Monthly,887.0,3.0,1.0
113956.0,19.0,Female,20.0,3.0,9.0,8.0,Standard,Monthly,775.0,3.0,1.0
201194.0,25.0,Female,28.0,4.0,6.0,16.0,Standard,Quarterly,911.0,20.0,1.0
178627.0,38.0,Female,13.0,10.0,9.0,29.0,Standard,Monthly,128.0,28.0,1.0
417444.0,30.0,Female,53.0,9.0,2.0,2.0,Premium,Annual,837.95,4.0,0.0
145021.0,22.0,Female,47.0,27.0,6.0,0.0,Premium,Quarterly,516.0,18.0,1.0
352830.0,47.0,Male,59.0,29.0,2.0,3.0,Premium,Quarterly,601.36,22.0,0.0
443427.0,48.0,Female,35.0,9.0,2.0,15.0,Standard,Annual,502.4,14.0,0.0
104519.0,38.0,Female,33.0,30.0,9.0,12.0,Standard,Monthly,602.0,16.0,1.0
361669.0,50.0,Female,11.0,24.0,0.0,15.0,Premium,Annual,692.16,10.0,0.0
49499.0,60.0,Female,37.0,12.0,9.0,18.0,Premium,Monthly,753.0,28.0,1.0
25589.0,32.0,Female,22.0,3.0,4.0,28.0,Basic,Quarterly,614.0,22.0,1.0
417835.0,26.0,Male,55.0,14.0,0.0,0.0,Standard,Annual,586.53,21.0,0.0
97097.0,34.0,Male,5.0,17.0,3.0,6.0,Standard,Monthly,792.0,3.0,1.0
282229.0,21.0,Female,20.0,19.0,1.0,10.0,Basic,Annual,587.59,10.0,0.0
382604.0,34.0,Male,36.0,11.0,0.0,17.0,Basic,Quarterly,802.79,29.0,0.0
122882.0,20.0,Female,31.0,19.0,8.0,26.0,Premium,Quarterly,799.0,24.0,1.0
351567.0,21.0,Male,28.0,15.0,0.0,5.0,Premium,Quarterly,797.86,4.0,0.0
181895.0,39.0,Female,12.0,24.0,2.0,1.0,Basic,Quarterly,746.0,30.0,1.0
286964.0,18.0,Male,31.0,1.0,0.0,17.0,Basic,Quarterly,901.13,5.0,0.0
114514.0,38.0,Female,51.0,17.0,9.0,22.0,Premium,Annual,491.0,28.0,1.0
99869.0,42.0,Female,54.0,6.0,5.0,27.0,Basic,Monthly,683.0,28.0,1.0
334943.0,45.0,Male,25.0,27.0,3.0,2.0,Standard,Annual,823.65,3.0,0.0
59747.0,18.0,Female,4.0,28.0,10.0,1.0,Premium,Quarterly,655.0,9.0,1.0
53436.0,28.0,Female,22.0,11.0,6.0,10.0,Basic,Quarterly,185.0,2.0,1.0
333405.0,30.0,Female,29.0,23.0,2.0,7.0,Standard,Annual,589.43,7.0,0.0
392453.0,44.0,Female,29.0,7.0,4.0,7.0,Premium,Annual,586.72,2.0,0.0
174372.0,24.0,Male,49.0,12.0,8.0,7.0,Basic,Monthly,546.0,29.0,1.0
81563.0,60.0,Female,40.0,29.0,8.0,4.0,Premium,Annual,974.0,21.0,1.0
119433.0,37.0,Male,4.0,30.0,7.0,9.0,Standard,Annual,456.0,10.0,1.0
97654.0,39.0,Male,1.0,19.0,8.0,26.0,Premium,Quarterly,436.0,4.0,1.0
332039.0,22.0,Male,16.0,13.0,2.0,4.0,Premium,Quarterly,928.92,11.0,0.0
179527.0,47.0,Male,44.0,9.0,10.0,7.0,Premium,Quarterly,801.0,28.0,1.0
91036.0,21.0,Male,7.0,28.0,2.0,14.0,Basic,Quarterly,174.0,21.0,1.0
439873.0,19.0,Female,33.0,17.0,1.0,19.0,Standard,Quarterly,570.97,4.0,0.0
132315.0,58.0,Female,26.0,6.0,6.0,10.0,Premium,Quarterly,319.0,24.0,1.0
147610.0,27.0,Female,6.0,7.0,7.0,29.0,Standard,Annual,747.0,18.0,1.0
37969.0,31.0,Male,60.0,18.0,7.0,20.0,Standard,Monthly,698.0,12.0,1.0
137186.0,35.0,Male,52.0,15.0,4.0,12.0,Premium,Annual,461.0,7.0,1.0
403499.0,32.0,Male,40.0,6.0,1.0,10.0,Premium,Annual,823.74,14.0,0.0
188390.0,28.0,Female,40.0,10.0,8.0,13.0,Basic,Monthly,375.0,15.0,1.0
381218.0,34.0,Male,50.0,2.0,2.0,12.0,Premium,Quarterly,628.85,17.0,0.0
34541.0,48.0,Female,59.0,3.0,6.0,20.0,Standard,Monthly,813.0,10.0,1.0
316883.0,36.0,Male,59.0,13.0,0.0,4.0,Standard,Quarterly,842.38,15.0,0.0
315710.0,29.0,Male,28.0,24.0,2.0,18.0,Basic,Annual,900.38,6.0,0.0
372227.0,38.0,Male,50.0,20.0,0.0,1.0,Premium,Quarterly,575.29,9.0,0.0
409265.0,29.0,Male,49.0,27.0,1.0,9.0,Premium,Annual,737.72,4.0,0.0
248167.0,55.0,Female,2.0,26.0,3.0,8.0,Premium,Annual,437.8,22.0,1.0
435644.0,26.0,Female,29.0,17.0,1.0,14.0,Basic,Quarterly,743.46,13.0,0.0
315351.0,34.0,Female,16.0,20.0,0.0,20.0,Basic,Annual,737.5,7.0,0.0
123902.0,26.0,Male,6.0,24.0,0.0,27.0,Basic,Quarterly,196.0,30.0,1.0
177072.0,65.0,Female,17.0,19.0,4.0,24.0,Standard,Quarterly,950.0,17.0,1.0
379108.0,36.0,Male,45.0,30.0,0.0,10.0,Basic,Annual,944.27,28.0,0.0
150202.0,32.0,Female,30.0,7.0,2.0,16.0,Basic,Quarterly,647.0,20.0,1.0
435300.0,38.0,Male,17.0,14.0,0.0,0.0,Basic,Quarterly,958.99,25.0,0.0
39434.0,22.0,Female,41.0,2.0,9.0,26.0,Premium,Monthly,344.0,18.0,1.0
251147.0,25.0,Male,5.0,21.0,2.0,6.0,Basic,Monthly,594.12,14.0,1.0
369035.0,47.0,Male,43.0,15.0,4.0,20.0,Standard,Quarterly,902.94,25.0,0.0
439296.0,18.0,Female,9.0,1.0,1.0,11.0,Standard,Quarterly,636.54,12.0,0.0
